BE0000048	Prothrombin	drug target	drug target	drugbank
BE0000767	Epidermal growth factor receptor	drug target	drug target	drugbank
BE0000901	Low affinity immunoglobulin gamma Fc region receptor III-B	drug target	drug target	drugbank
BE0002094	Complement C1q subcomponent subunit A	drug target	drug target	drugbank
BE0002095	Complement C1q subcomponent subunit B	drug target	drug target	drugbank
BE0002096	Complement C1q subcomponent subunit C	drug target	drug target	drugbank
BE0002097	Low affinity immunoglobulin gamma Fc region receptor III-A	drug target	drug target	drugbank
BE0000710	High affinity immunoglobulin gamma Fc receptor I	drug target	drug target	drugbank
BE0002098	Low affinity immunoglobulin gamma Fc region receptor II-a	drug target	drug target	drugbank
BE0004796	DNA	drug target	drug target	drugbank
BE0000658	Interleukin-2 receptor subunit alpha	drug target	drug target	drugbank
BE0000651	Interleukin-2 receptor subunit beta	drug target	drug target	drugbank
BE0002102	Cytokine receptor common subunit gamma	drug target	drug target	drugbank
BE0000704	Tumor necrosis factor	drug target	drug target	drugbank
BE0002099	Low affinity immunoglobulin gamma Fc region receptor II-b	drug target	drug target	drugbank
BE0002100	Low affinity immunoglobulin gamma Fc region receptor II-c	drug target	drug target	drugbank
BE0001087	Lymphotoxin-alpha	drug target	drug target	drugbank
BE0009995	Complement component 1q (C1q)	drug target	drug target	drugbank
BE0000203	Gonadotropin-releasing hormone receptor	drug target	drug target	drugbank
BE0000385	Interferon alpha/beta receptor 2	drug target	drug target	drugbank
BE0000661	Interferon alpha/beta receptor 1	drug target	drug target	drugbank
BE0000211	Plasminogen	drug target	drug target	drugbank
BE0000538	Fibrinogen alpha chain	drug target	drug target	drugbank
BE0000717	Urokinase plasminogen activator surface receptor	drug target	drug target	drugbank
BE0000240	Plasminogen activator inhibitor 1	drug target	drug target	drugbank
BE0000625	Growth hormone-releasing hormone receptor	drug target	drug target	drugbank
BE0000654	Erythropoietin receptor	drug target	drug target	drugbank
BE0000969	Plasminogen activator inhibitor 2	drug target	drug target	drugbank
BE0002112	Plasma serine protease inhibitor	drug target	drug target	drugbank
BE0000942	Low-density lipoprotein receptor-related protein 2	drug target	drug target	drugbank
BE0001656	Suppressor of tumorigenicity 14 protein	drug target	drug target	drugbank
BE0002113	Nidogen-1	drug target	drug target	drugbank
BE0000134	Lutropin-choriogonadotropic hormone receptor	drug target	drug target	drugbank
BE0000431	Calcitonin receptor	drug target	drug target	drugbank
BE0000793	Granulocyte colony-stimulating factor receptor	drug target	drug target	drugbank
BE0000628	Granulocyte-macrophage colony-stimulating factor receptor subunit alpha	drug target	drug target	drugbank
BE0001036	Interleukin-3 receptor subunit alpha	drug target	drug target	drugbank
BE0002115	Cytokine receptor common subunit beta	drug target	drug target	drugbank
BE0002116	Syndecan-2	drug target	drug target	drugbank
BE0002114	Bone marrow proteoglycan	drug target	drug target	drugbank
BE0004798	L-asparagine	drug target	drug target	drugbank
BE0000490	Thyrotropin receptor	drug target	drug target	drugbank
BE0000216	Coagulation factor X	drug target	drug target	drugbank
BE0000364	Coagulation factor IX	drug target	drug target	drugbank
BE0001043	von Willebrand factor	drug target	drug target	drugbank
BE0002117	Phytanoyl-CoA dioxygenase, peroxisomal	drug target	drug target	drugbank
