C0000727	['abdomen acute', 'Abdomen, Acute', 'Abdomen, Acute', 'abdomen; acute abdomen', 'abdomen; acute', 'abdomen; pain, general, acute abdomen', 'Abdomens, Acute', 'Abdominal syndrome acute', 'abdominal; syndrome, acute', 'acute abdomen (diagnosis)', 'Acute abdomen (disorder)', 'Acute abdomen', 'Acute Abdomen', 'acute abdomen', 'Acute abdomen', 'Acute abdomen', 'Acute abdomen', 'Acute abdomen', 'acute abdomen', 'Acute abdomen', 'Acute abdomen', 'acute abdomen', 'Acute abdomen', 'Acute Abdomens', 'Acute abdominal pain syndrome', 'Acute abdominal pain', 'acute abdominal syndrome', 'acute; abdomen', 'acute; abdominal syndrome', 'pain; abdomen, general, acute abdomen', 'surgical abdomen', 'Surgical abdomen', 'Syndrome abdominal acute', 'syndrome; abdominal, acute', 'syndrome; acute abdominal']
C0000729	['abdomen; cramp(s)', 'Abdominal cramp', 'Abdominal Cramp', 'Abdominal Cramp', 'abdominal cramp', 'Abdominal cramping', 'Abdominal cramping', 'abdominal cramping', 'Abdominal cramps', 'Abdominal cramps', 'Abdominal cramps', 'Abdominal Cramps', 'Abdominal Cramps', 'abdominal cramps', 'Abdominal cramps', 'Abdominal Cramps', 'abdominal cramps', 'Abdominal crampy pains', 'Cramp abdominal', 'cramp(s); abdomen', 'Cramp(s);abdominal', 'Cramp, Abdominal', 'cramps abdominal', 'Cramps, Abdominal', 'crampy abdominal pain', 'Griping abdomen', 'Griping abdominal']
C0000737	['abdomen pain', 'Abdominal pain (finding)', 'abdominal pain (symptom)', 'Abdominal pain NOS', 'Abdominal pain', 'Abdominal pain', 'Abdominal pain', 'Abdominal pain', 'Abdominal pain', 'Abdominal pain', 'Abdominal pain', 'Abdominal pain', 'Abdominal Pain', 'Abdominal Pain', 'abdominal pain', 'Abdominal pain', 'Abdominal Pain', 'Abdominal pain', 'Abdominal pain', 'abdominal pain', 'Abdominal Pain', 'Abdominal Pain', 'Abdominal Pain', 'Abdominal pain', 'Abdominal pain', 'Abdominal Pain', 'Abdominal Pain', 'Abdominal pain', 'Abdominal pain', 'abdominal pain', 'Abdominal pain', 'Abdominal pain', 'Abdominal pain', 'Abdominal Pain', 'Abdominal pain, unspecified site', 'Abdominal Pains', 'abdominal pains', 'abdominal; pain', 'abdominalgia', 'AP - Abdominal pain', 'Bellyache', 'Bellyache', 'Gut pain', 'gut pain', 'Pain abdominal', 'Pain in stomach', 'Pain, Abdominal', 'Pain, Abdominal', 'pain; abdominal', 'Pain;abdominal', 'Pains, Abdominal', 'Stomach pain', 'Unspecified abdominal pain']
C0000848	['Posterior tibial pulse absent (finding)', 'Posterior tibial pulse absent']
C0001416	['Adenitides', 'Adenitis', 'Adenitis', 'Adenitis', 'adenitis', 'adenitis', 'Adenitis', 'Adenitis', 'adenitis']
C0001726	['Affective Symptom', 'Affective Symptoms', 'Symptom, Affective', 'Symptoms, Affective']
C0002758	['Anal or rectal pain']
C0002962	['Angina (disorder)', 'Angina NOS', 'Angina of effort', 'angina pain', 'angina pain', 'angina pectoris (diagnosis)', 'Angina pectoris', 'Angina pectoris', 'Angina pectoris', 'Angina pectoris', 'Angina pectoris', 'Angina pectoris', 'Angina pectoris', 'Angina Pectoris', 'Angina Pectoris', 'angina pectoris', 'Angina pectoris', 'angina pectoris', 'Angina pectoris', 'Angina pectoris', 'Angina pectoris', 'angina pectoris', 'Angina Pectoris', 'Angina pectoris', 'Angina Pectoris', 'Angina pectoris', 'Angina pectoris', 'angina pectoris', 'angina pectoris', 'Angina pectoris', 'Angina pectoris, unspecified', 'Angina pectoris, unspecified', 'Angina pectoris, unspecified', 'Angina syndrome', 'Angina', 'angina', 'Angina', 'Angina', 'Angina', 'Angina', 'Angina', 'Angina', 'Angina, cardiac', 'Angina, NOS', 'Anginal discomfort', 'Anginal pain', 'anginal pain', 'anginal pain', 'Anginal syndrome', 'Anginal syndrome', 'Anginal syndrome', 'anginal syndrome', 'Anginal syndrome', 'anginal; syndrome', 'anginas', 'Angor Pectoris', 'angor pectoris', 'AP - Angina pectoris', 'Cardiac angina', 'cardiac angina', 'Cardiac angina', 'Chest pain - cardiac', 'chest pain ischemic', 'chest; pain, ischemic', 'Ischaemic chest pain', 'Ischaemic chest pain', 'Ischaemic heart disease - angina', 'Ischaemic heart disease with angina', 'Ischemic chest pain (diagnosis)', 'Ischemic chest pain (finding)', 'Ischemic chest pain', 'Ischemic chest pain', 'Ischemic chest pain', 'Ischemic chest pain', 'ischemic chest pain', 'Ischemic heart disease - angina', 'Ischemic heart disease with angina', 'pain angina', 'pain; chest, ischemic', 'Pain;angina', 'pectoris angina', 'stenocardia', 'Stenocardia', 'Stenocardia', 'Stenocardia', 'Stenocardia', 'stenocardia', 'stenocardia', 'Stenocardia', 'Stenocardias', 'syndrome; anginal']
C0003078	['aniseikonia (diagnosis)', 'Aniseikonia (disorder)', 'Aniseikonia', 'Aniseikonia', 'aniseikonia', 'Aniseikonia', 'Aniseikonia', 'aniseikonia', 'Aniseikonia', 'aniseikonia', 'Aniseikonia']
C0003129	['anoxaemia', 'Anoxaemia', 'Anoxemia', 'Anoxemia', 'anoxemia', 'Anoxemia', 'Anoxemia', 'anoxemia', 'Anoxemia']
